baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene Name
310.2791141,0.0392482,0.059074812,0.664381295,0.506446301,0.999729606,FAF1
644.4808548,-0.017389152,0.041503548,-0.418979887,0.675230831,0.999729606,FAF2
125.2957102,-0.086516965,0.064148857,-1.34869066,0.177436347,0.999729606,FAH
175.9803798,-0.006637954,0.042189856,-0.157335299,0.874980602,0.999729606,FAHD1
89.72146095,0.081845956,0.045559391,1.796467311,0.072420227,0.999729606,FAHD2A
39.59745147,0.030695633,0.070741221,0.433914388,0.664350611,0.999729606,FAHD2B
33.52233186,-0.007569107,0.086909379,-0.087091951,0.930598423,0.999729606,FAIM
1.685478415,-0.161601149,0.271119277,-0.596051859,0.551140583,0.999729606,FAIM2
4324.784551,0.049591645,0.057150179,0.867742593,0.385535263,0.999729606,FAIM3
607.6870913,-0.109873275,0.065900036,-1.667271859,0.09546036,0.999729606,FAM100A
3642.996581,-0.04990268,0.085743671,-0.581998409,0.560567753,0.999729606,FAM100B
0.015211357,-0.243778834,2.902430221,-0.083991282,0.933063364,0.999729606,FAM101A
3497.18727,-0.060290156,0.060307965,-0.9997047,0.317453437,0.999729606,FAM101B
4591.137092,0.063469151,0.073924832,0.858563347,0.390581467,0.999729606,FAM102A
396.5376824,0.051796563,0.086673102,0.597608273,0.550101343,0.999729606,FAM102B
395.0375337,-0.062775208,0.051062704,-1.229374916,0.218931271,0.999729606,FAM103A1
1009.123965,-0.099798455,0.050472283,-1.977292295,0.0480086,0.999729606,FAM104A
56.51450504,0.01274262,0.066278934,0.192257461,0.847540538,0.999729606,FAM104B
680.8681008,0.018285431,0.042682892,0.428401863,0.668358568,0.999729606,FAM105A
755.5976449,0.011256466,0.043227289,0.260401851,0.794553816,0.999729606,FAM105B
14.10390833,0.062024622,0.184244895,0.336642286,0.736386576,0.999729606,FAM106A
2.472494332,0.365058712,0.274711673,1.328879506,0.183887726,0.999729606,FAM106CP
1.527200222,-0.505809858,0.266110692,-1.900749854,0.057334785,0.999729606,FAM107A
2524.51152,-0.013827102,0.038159922,-0.362346172,0.717093358,0.999729606,FAM107B
3154.273488,0.031419508,0.110165357,0.28520316,0.775488499,0.999729606,FAM108A1
310.6694959,-0.014183656,0.030145342,-0.470509041,0.637991376,0.999729606,FAM108B1
37.18029601,-0.055358963,0.090638121,-0.610769097,0.541352455,0.999729606,FAM108C1
297.8290932,0.075176626,0.065405755,1.149388539,0.250395804,0.999729606,FAM109A
82.25663178,0.048423872,0.063804654,0.758939502,0.447888748,0.999729606,FAM109B
1102.895583,-0.069374829,0.069046513,-1.004754992,0.315014841,0.999729606,FAM110A
31.19741084,-0.040114831,0.096540425,-0.415523662,0.677758597,0.999729606,FAM110B
11.95450272,-0.061177005,0.143483185,-0.426370551,0.669837857,0.999729606,FAM110C
1667.956736,-0.010307768,0.051519094,-0.200076662,0.841420626,0.999729606,FAM111A
22.03869996,0.06023089,0.123663219,0.487055814,0.626218778,0.999729606,FAM111B
1069.743399,0.022310318,0.065739809,0.339373022,0.734328739,0.999729606,FAM113A
1163.767593,0.051031784,0.062414743,0.817623868,0.413571994,0.999729606,FAM113B
53.92275526,-0.004679611,0.067255518,-0.069579578,0.944528292,0.999729606,FAM114A1
258.0371161,0.040435047,0.038675882,1.045484804,0.29579896,0.999729606,FAM114A2
125.7131056,0.051075593,0.070910088,0.720286696,0.471348494,0.999729606,FAM115A
195.6987482,-0.022353989,0.050555392,-0.442168253,0.658367457,0.999729606,FAM115C
711.5923555,0.007492184,0.038994482,0.19213448,0.847636867,0.999729606,FAM116A
131.9889882,-0.057265823,0.077335782,-0.740482884,0.459007043,0.999729606,FAM116B
1563.656949,-0.118927094,0.045113218,-2.636191745,0.008384234,0.956815919,FAM117A
706.4173626,0.064588457,0.052347246,1.233846338,0.217260169,0.999729606,FAM117B
995.4434866,0.021588064,0.147115558,0.146742226,0.883335487,0.999729606,FAM118A
207.1352475,0.019057636,0.041669236,0.457355059,0.647415861,0.999729606,FAM118B
3497.643968,-0.031587798,0.040429158,-0.781312301,0.434618837,0.999729606,FAM120A
470.6739531,-0.077397296,0.044407731,-1.742878855,0.081354778,0.999729606,FAM120AOS
590.5397209,-0.029771899,0.061050869,-0.487657249,0.625792638,0.999729606,FAM120B
108.4278444,0.079794165,0.0569313,1.401586904,0.16103864,0.999729606,FAM120C
474.6437189,-0.015788527,0.06104976,-0.25861735,0.795930495,0.999729606,FAM122A
798.8235661,0.054231612,0.045489825,1.192170158,0.233194532,0.999729606,FAM122B
90.64694036,-0.019635127,0.050202125,-0.391121431,0.69570748,0.999729606,FAM122C
0.16400919,-0.335650998,1.066058679,-0.314852273,0.75287382,0.999729606,FAM123A
129.2215777,0.026730333,0.053842054,0.496458272,0.619571121,0.999729606,FAM123B
0.425884707,-0.077107614,0.926528914,-0.083222026,0.933674999,0.999729606,FAM123C
1.780186468,-0.579870113,0.285943714,-2.027916979,0.042568722,0.999729606,FAM124A
22.80501941,-0.074135958,0.090981421,-0.814847223,0.415159766,0.999729606,FAM124B
359.6644106,-0.058942382,0.054702874,-1.077500637,0.281256666,0.999729606,FAM125A
231.4234239,0.027831098,0.066912864,0.41593046,0.67746089,0.999729606,FAM125B
364.1363273,0.078893312,0.083837173,0.941030205,0.34668938,0.999729606,FAM126A
1787.831784,-0.113426424,0.10681133,-1.06193251,0.288266325,0.999729606,FAM126B
407.42837,-0.029685252,0.055486506,-0.534999477,0.592650219,0.999729606,FAM127A
209.7306029,0.038475618,0.064225684,0.599069022,0.549126859,0.999729606,FAM127B
6.41253567,-0.186581552,0.149332365,-1.249438137,0.211504867,0.999729606,FAM127C
8469.699525,-0.030856247,0.11049711,-0.279249356,0.780053469,0.999729606,FAM129A
861.1277009,-0.027946725,0.079275667,-0.352525891,0.724443905,0.999729606,FAM129B
1367.704393,0.005112827,0.105452491,0.048484651,0.961329997,0.999729606,FAM129C
353.1013402,-0.016431127,0.038870649,-0.422712949,0.672504707,0.999729606,FAM131A
45.89657178,0.088709764,0.087820023,1.010131416,0.312432332,0.999729606,FAM131B
0.178148634,-0.079502357,0.693239177,-0.114682435,0.908696837,0.999729606,FAM131C
7.820748534,-0.090541008,0.15266616,-0.593065343,0.553137423,0.999729606,FAM132A
0.685987646,0.181678099,0.356694299,0.509338386,0.610515056,0.999729606,FAM133A
24.56685297,0.169731546,0.085018403,1.996409475,0.04588937,0.999729606,FAM133B
2783.779314,-0.081572651,0.039334549,-2.073816831,0.038096325,0.999729606,FAM134A
242.8673915,0.094266546,0.073906984,1.275475483,0.202140996,0.999729606,FAM134B
1758.299161,-0.018081252,0.038005183,-0.475757535,0.634247126,0.999729606,FAM134C
112.754692,0.081129495,0.082142492,0.987667807,0.323315366,0.999729606,FAM135A
0.26425315,0.117815875,0.803189972,0.146684943,0.883380704,0.999729606,FAM135B
323.938388,0.051667616,0.047063259,1.097833361,0.272277261,0.999729606,FAM136A
0,,,,,,FAM138A
0.148015143,-0.385719594,0.914834581,-0.421627693,0.673296789,0.999729606,FAM138B
0,,,,,,FAM138C
0.11018831,-0.221802023,2.081817932,-0.106542469,0.915151961,0.999729606,FAM138D
0,,,,,,FAM138E
0,,,,,,FAM138F
370.9084285,-0.021639418,0.064042455,-0.337891763,0.735444755,0.999729606,FAM13A
501.1426659,-0.022205458,0.061031073,-0.363838568,0.71597856,0.999729606,FAM13AOS
870.9700919,-0.013497752,0.046073705,-0.292959977,0.769552744,0.999729606,FAM13B
0.032883876,-0.210634616,2.63414914,-0.079963056,0.936266639,0.999729606,FAM13C
3.109228001,0.021234306,0.280255211,0.075767747,0.939603876,0.999729606,FAM149A
201.6815018,0.005302232,0.040952473,0.129472806,0.896983541,0.999729606,FAM149B1
0.029814372,-0.111663318,2.678309248,-0.04169172,0.966744455,0.999729606,FAM150A
3.285289245,-0.031313794,0.20214833,-0.154905035,0.876896184,0.999729606,FAM150B
0.974412833,0.136652143,0.309305645,0.441802939,0.658631812,0.999729606,FAM151A
23.15918225,0.021044481,0.086296692,0.243861964,0.807337729,0.999729606,FAM151B
44.49143488,0.179571688,0.126733631,1.416922144,0.156505691,0.999729606,FAM153A
59.82678454,0.183744918,0.126441722,1.453198469,0.146168657,0.999729606,FAM153B
1.227465324,0.137085312,0.341333589,0.401616823,0.687966047,0.999729606,FAM153C
0.555946223,-0.462141823,0.35035505,-1.319067109,0.187146678,0.999729606,FAM154A
8.780954101,-0.032916693,0.25156659,-0.13084684,0.895896469,0.999729606,FAM154B
0.168041146,0.140427374,1.2491979,0.112414033,0.910495129,0.999729606,FAM155A
1.937635104,-0.065441103,0.290612104,-0.225183679,0.821836385,0.999729606,FAM155B
1.422800385,0.102350065,0.25075097,0.408174152,0.683145823,0.999729606,FAM156A
0.080703096,-0.334054836,1.2675939,-0.263534588,0.792138568,0.999729606,FAM156B
122.5161963,0.030012363,0.162082336,0.185167389,0.853097747,0.999729606,FAM157A
8.794065893,-0.125102725,0.220883475,-0.566374307,0.571139357,0.999729606,FAM157B
71.16065665,-0.115777237,0.0801588,-1.444348441,0.148640986,0.999729606,FAM158A
133.6478903,0.084622306,0.072257532,1.171120895,0.241550186,0.999729606,FAM159A
0.365385674,-0.169702954,0.819967421,-0.206963045,0.836038719,0.999729606,FAM159B
8.921713203,0.075125282,0.158622592,0.473610226,0.635777882,0.999729606,FAM160A1
1103.888228,0.004237295,0.042750916,0.099115878,0.921046265,0.999729606,FAM160A2
851.6580739,-0.110786043,0.105271661,-1.052382399,0.292624141,0.999729606,FAM160B1
1104.202637,0.036830483,0.053502276,0.688390949,0.491206622,0.999729606,FAM160B2
22.25755405,0.133610606,0.089486964,1.49307341,0.135417972,0.999729606,FAM161A
74.45324746,-0.098930451,0.052286276,-1.892092117,0.058478708,0.999729606,FAM161B
234.5018483,0.033030568,0.057288549,0.576564924,0.5642334,0.999729606,FAM162A
0.006378891,-0.140602761,2.902433356,-0.048443063,0.96136314,0.999729606,FAM162B
0.349017047,-0.758663115,0.569888094,-1.331249281,0.183107001,0.999729606,FAM163A
0.057370747,-0.176696172,1.993543404,-0.088634224,0.929372608,0.999729606,FAM163B
59.87809735,0.180718413,0.106962741,1.689545456,0.091114948,0.999729606,FAM164A
4.148558992,0.178287997,0.150726171,1.182860253,0.236864536,0.999729606,FAM164C
98.59545229,0.07442305,0.081259713,0.915866515,0.359736912,0.999729606,FAM165B
1.800728106,0.15720723,0.206637975,0.760785765,0.446785038,0.999729606,FAM166A
2.865012482,-0.013440767,0.196314513,-0.068465476,0.945415102,0.999729606,FAM166B
38.69503972,-0.125883521,0.147827817,-0.851555027,0.39446111,0.999729606,FAM167A
11.45799942,-0.024429595,0.137658369,-0.177465383,0.859142854,0.999729606,FAM167B
263.9288637,0.010567553,0.078832221,0.134051189,0.893362096,0.999729606,FAM168A
1894.925115,0.014447306,0.041352976,0.349365577,0.726814873,0.999729606,FAM168B
162.8265034,0.050725244,0.117057354,0.433336672,0.6647702,0.999729606,FAM169A
4.020890226,-0.035912893,0.208386475,-0.172337925,0.86317187,0.999729606,FAM169B
0.113795624,-0.208920869,1.105270184,-0.189022442,0.850075228,0.999729606,FAM170A
1.312125565,-0.158793519,0.322764488,-0.491979523,0.62273382,0.999729606,FAM170B
101.305935,0.097291104,0.081374675,1.195594371,0.231854889,0.999729606,FAM171A1
4.52169815,0.11837002,0.194092233,0.609864794,0.541951376,0.999729606,FAM171A2
3.151381418,-0.2308318,0.22878051,-1.008966191,0.312990849,0.999729606,FAM171B
342.5983756,-0.004320793,0.063872364,-0.067647293,0.946066407,0.999729606,FAM172A
5.325625878,-0.04877417,0.14806962,-0.329400253,0.741853177,0.999729606,FAM172BP
211.6833392,-0.081453143,0.120176981,-0.677776582,0.497913361,0.999729606,FAM173A
82.93022222,0.099778747,0.057869513,1.724202308,0.084671328,0.999729606,FAM173B
314.8391,-0.079138207,0.112727293,-0.702032352,0.482658988,0.999729606,FAM174A
27.29727979,-0.010939498,0.091420328,-0.11966155,0.90475126,0.999729606,FAM174B
212.0757046,0.049213434,0.084955396,0.579285565,0.562396504,0.999729606,FAM175A
341.4377076,0.011106774,0.035893446,0.309437385,0.756988836,0.999729606,FAM175B
1.214671819,-0.283679675,0.343462409,-0.825940971,0.408837578,0.999729606,FAM176A
249.3884559,-0.135718243,0.131920344,-1.028789335,0.30357868,0.999729606,FAM176B
294.8144986,-0.080042367,0.066805141,-1.19814683,0.23085986,0.999729606,FAM177A1
17.64532615,0.164070059,0.14736365,1.113368594,0.265550158,0.999729606,FAM177B
699.7913118,0.048635273,0.034407097,1.41352446,0.157501575,0.999729606,FAM178A
8.887495957,0.062831569,0.12028761,0.522344485,0.601430501,0.999729606,FAM178B
110.1175102,-0.039294366,0.07819001,-0.502549704,0.615280898,0.999729606,FAM179A
139.7912525,0.06025587,0.071155308,0.846821846,0.39709443,0.999729606,FAM179B
0.059530585,-0.211868684,2.188186583,-0.096823866,0.922866271,0.999729606,FAM180A
0.889248514,-0.077512828,0.311666121,-0.248704696,0.803589216,0.999729606,FAM180B
0.113461781,0.259956198,1.013833825,0.25640908,0.797634978,0.999729606,FAM181A
1.995251891,-0.173904572,0.315763269,-0.550743513,0.581809511,0.999729606,FAM181B
5.531308377,0.151550705,0.163559788,0.926576804,0.354146303,0.999729606,FAM182A
1.420269355,0.216111936,0.30610173,0.706013441,0.480179779,0.999729606,FAM182B
0.188808276,-0.082650827,0.746961851,-0.110649328,0.91189443,0.999729606,FAM183A
4.307098104,0.180798293,0.163738998,1.1041859,0.269512505,0.999729606,FAM183B
20.01842377,0.06366301,0.092479672,0.688400046,0.491200895,0.999729606,FAM184A
109.2790571,0.109265196,0.063337736,1.72512001,0.084505847,0.999729606,FAM184B
71.35284568,0.010385169,0.054874228,0.189254028,0.849893724,0.999729606,FAM185A
1.824759253,-0.115685843,0.278341101,-0.415626159,0.677683582,0.999729606,FAM186A
12.52533508,0.05953852,0.111164913,0.535587341,0.592243779,0.999729606,FAM186B
0.255465483,-0.274810476,0.582497147,-0.471779952,0.637083862,0.999729606,FAM187B
168.6441169,0.013925076,0.08010275,0.173840177,0.861991069,0.999729606,FAM188A
0.3189075,-0.536062357,0.469623447,-1.141472728,0.253673255,0.999729606,FAM188B
1.523204766,-0.212516908,0.271827237,-0.781808735,0.434326987,0.999729606,FAM189A1
0.636485024,0.381926859,0.53259418,0.717106707,0.473308258,0.999729606,FAM189A2
287.3825725,-0.00036036,0.05434764,-0.006630642,0.994709552,0.999729606,FAM189B
43.93121227,0.070962652,0.071464044,0.992983991,0.320717756,0.999729606,FAM18A
127.4377654,-0.04918761,0.123998013,-0.396680628,0.691602988,0.999729606,FAM18B1
100.4674135,0.066568529,0.075472879,0.882019201,0.377766424,0.999729606,FAM18B2
0.190768937,-0.197165735,0.810756133,-0.243187473,0.807860171,0.999729606,FAM18B2-CDRT4
8.998665451,-0.017887833,0.124024228,-0.144228539,0.885320006,0.999729606,FAM190A
699.5838389,0.032410575,0.049786737,0.650988132,0.515054148,0.999729606,FAM190B
1631.259874,-0.018112578,0.031358652,-0.577594279,0.563538071,0.999729606,FAM192A
860.7754041,-0.046542189,0.062056032,-0.750002664,0.453253101,0.999729606,FAM193A
2984.607352,0.02202371,0.047456205,0.464084939,0.642586892,0.999729606,FAM193B
1.705294357,0.183633143,0.236830234,0.7753788,0.438115858,0.999729606,FAM194A
0.038851124,0.065071992,2.572607329,0.025294179,0.979820317,0.999729606,FAM194B
162.3243562,-0.008253849,0.115825749,-0.071260917,0.9431901,0.999729606,FAM195A
1062.656667,-0.06627276,0.094231847,-0.703294715,0.481872104,0.999729606,FAM195B
1.194151727,0.139326377,0.290302345,0.479935418,0.631273316,0.999729606,FAM196A
12.59330295,-0.182579614,0.136680081,-1.335817286,0.181609001,0.999729606,FAM196B
0,,,,,,FAM197Y2P
2.706907117,0.066947969,0.190306,0.35179116,0.724994888,0.999729606,FAM198A
798.356316,0.143639022,0.103577783,1.386774447,0.165510551,0.999729606,FAM198B
818.0512086,0.028464792,0.047804087,0.595446839,0.551544824,0.999729606,FAM199X
18.68786046,-0.002578514,0.1772314,-0.014548856,0.988392102,0.999729606,FAM19A1
29.55553245,-0.069100361,0.140210722,-0.492832216,0.622131146,0.999729606,FAM19A2
0.065757655,0.168540119,1.818945249,0.092658159,0.926175138,0.999729606,FAM19A3
0.047128064,-0.141944197,2.246396102,-0.063187519,0.949617183,0.999729606,FAM19A4
0.42924613,-0.03803533,0.495061762,-0.076829465,0.93875921,0.999729606,FAM19A5
78.05521904,0.038014108,0.071349942,0.532784009,0.594183104,0.999729606,FAM200A
343.4652236,-0.029034294,0.102953501,-0.282013666,0.777933031,0.999729606,FAM200B
17.59493797,0.065034902,0.164508561,0.395328376,0.69260056,0.999729606,FAM201A
60.04165386,-0.085987326,0.117607659,-0.731137125,0.4646954,0.999729606,FAM202A
13.10601808,0.023330194,0.104113327,0.224084609,0.822691468,0.999729606,FAM203A
312.9565135,0.025429339,0.063094671,0.403034658,0.686922729,0.999729606,FAM204A
79.18823141,0.010894115,0.144919268,0.075173684,0.940076522,0.999729606,FAM20A
610.8714259,-0.018026582,0.05271935,-0.341934833,0.732399935,0.999729606,FAM20B
138.7956809,0.114241412,0.102897693,1.110242698,0.266894458,0.999729606,FAM20C
41.1617416,-0.050105861,0.107911043,-0.464325612,0.642414477,0.999729606,FAM21A
73.00665594,-0.119299065,0.300288163,-0.397281944,0.691159561,0.999729606,FAM21B
441.1468645,0.021475628,0.078039033,0.275190857,0.783169611,0.999729606,FAM21C
8.309617493,-0.135280377,0.144865731,-0.93383284,0.350390127,0.999729606,FAM22A
36.41538613,0.049886587,0.081229098,0.614146757,0.539118353,0.999729606,FAM22D
0.337842598,0.149722328,0.776096453,0.192917165,0.847023842,0.999729606,FAM22F
21.13292027,-0.01177943,0.11055281,-0.106550251,0.915145788,0.999729606,FAM22G
0.034960751,-0.417572604,2.90241902,-0.143870544,0.885602696,0.999729606,FAM24A
28.71700284,-0.046849222,0.107202305,-0.437016933,0.662099068,0.999729606,FAM24B
0.435404604,0.208021918,0.424842855,0.489644385,0.624385563,0.999729606,FAM24B-CUZD1
0.029541527,-0.313292271,2.67676273,-0.11704148,0.906827183,0.999729606,FAM25A
0,,,,,,FAM25B
0,,,,,,FAM25C
0,,,,,,FAM25G
0.037103412,-0.107188648,2.319507051,-0.046211822,0.96314142,0.999729606,FAM26D
3.462723391,-0.234035618,0.193456647,-1.209757439,0.226371982,0.999729606,FAM26E
289.070096,-0.305914023,0.171738562,-1.781277421,0.074867141,0.999729606,FAM26F
1.508367355,-0.168931811,0.283846474,-0.595152052,0.551741837,0.999729606,FAM27A
0.371366067,0.480395298,0.442861558,1.084752761,0.278031173,0.999729606,FAM27B
0.007521131,-0.209020405,2.902432623,-0.072015593,0.942589499,0.999729606,FAM27C
0.027388621,-0.243778834,2.902430221,-0.083991282,0.933063364,0.999729606,FAM27L
1180.064957,-0.026242905,0.038458493,-0.682369552,0.495005304,0.999729606,FAM32A
236.2898535,0.078772081,0.085007148,0.926652435,0.354107021,0.999729606,FAM35A
8.583779219,0.337319713,0.153197948,2.201855301,0.027675531,0.999729606,FAM35B
3.436714843,-0.140550453,0.174636116,-0.804818935,0.420924173,0.999729606,FAM35B2
34.80398312,0.021934854,0.107995279,0.203109382,0.839049539,0.999729606,FAM36A
3475.683647,0.05329228,0.060571321,0.879826938,0.378953069,0.999729606,FAM38A
0.860351161,-1.162709341,0.536920805,-2.165513664,0.03034837,0.999729606,FAM38B
655.0718796,0.006017823,0.072459743,0.083050569,0.93381133,0.999729606,FAM3A
11.74174597,0.145627671,0.411620167,0.353791389,0.723495227,0.999729606,FAM3B
337.3647298,0.092462906,0.06439608,1.435846809,0.151045937,0.999729606,FAM3C
8.706104916,-0.087970998,0.145079954,-0.606362185,0.544274273,0.999729606,FAM3D
815.9750594,-0.000569024,0.042254556,-0.013466572,0.989255555,0.999729606,FAM40A
13.84372619,-0.135217194,0.082951276,-1.630079734,0.103084646,0.999729606,FAM40B
0,,,,,,FAM41AY1
0,,,,,,FAM41AY2
15.95509233,0.07647548,0.138927204,0.550471599,0.581995951,0.999729606,FAM41C
600.1849816,-0.01572881,0.078853441,-0.199468915,0.841895957,0.999729606,FAM43A
0.074935333,-0.386808137,2.361241649,-0.163815566,0.869876337,0.999729606,FAM43B
0.824765704,-0.187848652,0.327137173,-0.574219831,0.565819052,0.999729606,FAM45A
33.00815727,-0.086857156,0.10208553,-0.850827298,0.394865295,0.999729606,FAM45B
526.8530559,-0.108972418,0.057984982,-1.879321394,0.060200622,0.999729606,FAM46A
3.82416134,-0.074685167,0.15037561,-0.496657451,0.619430632,0.999729606,FAM46B
1203.065067,-0.375919303,0.118861429,-3.162668541,0.001563302,0.708916242,FAM46C
0.009891272,-0.140602761,2.902433356,-0.048443063,0.96136314,0.999729606,FAM46D
0.030125661,-0.245393079,2.672811913,-0.091810829,0.92684834,0.999729606,FAM47A
0.035004083,-0.314109303,2.902423343,-0.108223118,0.913818707,0.999729606,FAM47B
0.061583201,-0.384653449,2.176638672,-0.176719018,0.859729102,0.999729606,FAM47C
0.805985676,-0.195585323,0.360250338,-0.542915031,0.587188307,0.999729606,FAM47E
0.022491875,-0.278537375,2.902427874,-0.095967027,0.92354676,0.999729606,FAM47E-STBD1
1002.764811,-0.016192417,0.049120886,-0.329644243,0.741668788,0.999729606,FAM48A
0.156371734,0.101873976,0.919309314,0.110815777,0.911762434,0.999729606,FAM48B1
0.135266031,-0.570331784,1.221921802,-0.466749822,0.64067888,0.999729606,FAM48B2
1960.045412,-0.116227351,0.050367355,-2.307592905,0.02102179,0.999729606,FAM49A
3856.304667,-0.09141977,0.084242967,-1.085191723,0.277836749,0.999729606,FAM49B
752.7042581,-0.046585735,0.061092876,-0.762539571,0.445738035,0.999729606,FAM50A
136.3563724,-0.009338165,0.055887727,-0.167087933,0.867300861,0.999729606,FAM50B
29.91974342,0.047136368,0.082069919,0.574344028,0.565735021,0.999729606,FAM53A
3420.171159,-0.057758468,0.055125452,-1.047764073,0.294747319,0.999729606,FAM53B
3026.309705,-0.096193132,0.071686059,-1.341866645,0.179639239,0.999729606,FAM53C
23.2617653,0.067044408,0.071595914,0.936427861,0.349052939,0.999729606,FAM54A
621.6407754,0.014332765,0.032962212,0.434824104,0.663690107,0.999729606,FAM54B
0.154621646,-0.396456014,1.185847035,-0.334323064,0.738135789,0.999729606,FAM55A
0.060380175,-0.039347877,1.561934707,-0.025191755,0.979902013,0.999729606,FAM55B
1052.690909,0.039283842,0.036316614,1.081704416,0.27938389,0.999729606,FAM55C
0.121576953,-0.221640484,1.511702053,-0.146616513,0.883434719,0.999729606,FAM55D
19.90742958,-0.028634389,0.08316564,-0.344305517,0.730616536,0.999729606,FAM57A
0.362361058,-0.322188299,0.440330061,-0.73169726,0.464353369,0.999729606,FAM57B
296.8826109,0.008804118,0.09138783,0.096337968,0.923252157,0.999729606,FAM58A
0.015832479,-0.243778834,2.902430221,-0.083991282,0.933063364,0.999729606,FAM58BP
1.64393863,0.339645598,0.282938772,1.20042084,0.229975939,0.999729606,FAM59A
54.16218665,0.031624109,0.07529585,0.419998033,0.67448689,0.999729606,FAM59B
0.180605733,0.35019354,1.172966634,0.29855371,0.765280589,0.999729606,FAM5B
0.086030828,-0.248125112,1.523760807,-0.162837311,0.87064653,0.999729606,FAM5C
714.4861319,0.074799182,0.062059682,1.205278204,0.228095921,0.999729606,FAM60A
2108.508153,-0.114758422,0.063923916,-1.795234524,0.072616342,0.999729606,FAM63A
138.1850488,0.023753311,0.071338556,0.332965962,0.739159977,0.999729606,FAM63B
2.997977203,0.121907286,0.171070288,0.712615193,0.476083908,0.999729606,FAM64A
1895.453553,0.020347949,0.062089915,0.327717455,0.743125304,0.999729606,FAM65A
14735.89345,0.010402419,0.054200078,0.191926274,0.847799956,0.999729606,FAM65B
43.61719666,-0.127510954,0.089807051,-1.419832331,0.1556565,0.999729606,FAM65C
1.072193759,-0.357956663,0.3196055,-1.119995316,0.262715758,0.999729606,FAM66A
6.752247009,0.120622699,0.154396209,0.781254281,0.434652954,0.999729606,FAM66B
20.40072384,0.075014538,0.08930748,0.839958073,0.400931895,0.999729606,FAM66C
1.923848499,-0.085675418,0.242902378,-0.352715434,0.724301787,0.999729606,FAM66D
0.183187274,0.381918232,0.798496864,0.47829647,0.632439208,0.999729606,FAM66E
186.473286,0.026586419,0.053631928,0.495719988,0.620091983,0.999729606,FAM69A
104.7742505,0.048796345,0.099935376,0.488278999,0.625352235,0.999729606,FAM69B
0.434220277,-0.192351277,0.798198821,-0.24098166,0.809569331,0.999729606,FAM69C
17.04069448,0.112984466,0.154730989,0.730199337,0.465268348,0.999729606,FAM70A
8.49192516,-0.068025997,0.140532656,-0.484058289,0.628344502,0.999729606,FAM70B
0.551223209,-0.479046175,0.444140614,-1.078591239,0.280769989,0.999729606,FAM71A
0.220397117,0.075254065,0.89235992,0.084331517,0.932792855,0.999729606,FAM71B
0.097350041,-0.146386172,1.916494998,-0.076382235,0.939115002,0.999729606,FAM71C
0.336352191,0.065297805,0.454815812,0.143569777,0.885840208,0.999729606,FAM71D
5.507315145,-0.160828455,0.142509237,-1.128547588,0.259088731,0.999729606,FAM71E1
0.049409894,-0.107602245,2.029428176,-0.053020967,0.957715202,0.999729606,FAM71E2
0.276224081,0.053908034,0.514967074,0.104682487,0.916627759,0.999729606,FAM71F1
28.79876008,-0.115337083,0.115903388,-0.995113998,0.319680823,0.999729606,FAM71F2
2.385292218,0.091632054,0.221408306,0.413860059,0.678976596,0.999729606,FAM72A
2.613260544,-0.000932043,0.194114617,-0.00480151,0.996168964,0.999729606,FAM72B
2.623567037,0.013942485,0.21702937,0.064242386,0.948777228,0.999729606,FAM72D
215.6467472,0.086970782,0.057403243,1.515084805,0.129750929,0.999729606,FAM73A
1141.773902,0.008065931,0.050220406,0.160610629,0.872400083,0.999729606,FAM73B
0.935323894,-0.058290891,0.302812863,-0.192498067,0.847352082,0.999729606,FAM74A1
0,,,,,,FAM74A2
0.019080277,-0.106649285,2.902433308,-0.036744784,0.9706885,0.999729606,FAM74A3
0,,,,,,FAM74A4
0,,,,,,FAM75A1
0,,,,,,FAM75A2
0.011834183,-0.140602761,2.902433356,-0.048443063,0.96136314,0.999729606,FAM75A3
0,,,,,,FAM75A4
0,,,,,,FAM75A5
0.071967928,0.028945498,2.384685412,0.012138078,0.990315452,0.999729606,FAM75A6
0,,,,,,FAM75A7
0.159029453,-0.068605887,1.074619135,-0.063842049,0.949095997,0.999729606,FAM75C1
0.553149974,-0.053370767,0.398820152,-0.133821641,0.893543614,0.999729606,FAM75C2
0.136026358,0.127751795,1.249911957,0.102208635,0.918591074,0.999729606,FAM75D1
0.022101547,-0.003614432,2.902426464,-0.001245314,0.999006383,0.999729606,FAM75D3
0.021663894,-0.278537375,2.902427874,-0.095967027,0.92354676,0.999729606,FAM75D4
0.084166054,-0.039752799,1.766770577,-0.022500261,0.982048904,0.999729606,FAM75D5
227.7914889,0.060129039,0.040835126,1.472483253,0.140890426,0.999729606,FAM76A
498.6284696,0.124913337,0.130306291,0.95861325,0.337753615,0.999729606,FAM76B
3283.99762,0.001467242,0.034763299,0.042206626,0.96633398,0.999729606,FAM78A
1.315192506,0.216463388,0.265919408,0.814018763,0.415634202,0.999729606,FAM78B
0,,,,,,FAM7A1
0,,,,,,FAM7A2
0.381056776,-0.098123359,0.502625653,-0.195221549,0.84521951,0.999729606,FAM7A3
8.742994862,0.221606822,0.124868429,1.774722591,0.075943703,0.999729606,FAM81A
1.395944852,0.18086768,0.350977553,0.51532549,0.60632559,0.999729606,FAM81B
44.60547737,0.046878878,0.077288704,0.60654242,0.544154623,0.999729606,FAM82A1
